DocumentBillID,BillID,GroupTypeID,GroupTypeDesc,ApplicationID,ApplicationDesc,FilePath,LastUpdatedDate
79271,176695,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77752.doc,2010-06-02T21:25:50.837
79272,176695,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77753.doc,2010-06-02T21:25:50.99
79275,176718,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77756.doc,2010-06-02T21:25:51.457
79281,176878,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77762.doc,2010-06-02T21:25:52.347
79283,176881,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77764.doc,2010-06-02T21:25:52.637
79287,176888,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77768.doc,2010-06-02T21:25:53.277
79293,176911,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77774.doc,2010-06-02T21:25:54.293
79298,176929,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77779.doc,2010-06-02T21:25:55.15
79300,176929,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77781.doc,2010-06-02T21:25:55.487
79301,176938,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77782.doc,2010-06-02T21:25:55.673
79304,176939,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77785.doc,2010-06-02T21:25:56.147
79305,176939,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77786.doc,2010-06-02T21:25:56.31
79306,176974,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77787.doc,2010-06-02T21:25:56.49
79314,177004,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77795.doc,2010-06-02T21:25:57.727
79315,177004,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77796.doc,2010-06-02T21:25:57.883
79319,177016,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77800.doc,2010-06-02T21:25:58.497
79322,177052,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77803.doc,2010-06-02T21:25:58.97
79325,177064,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77806.doc,2010-06-02T21:25:59.46
79328,177076,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77809.doc,2010-06-02T21:25:59.94
79330,177078,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77811.doc,2010-06-02T21:26:00.267
79332,177079,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77813.doc,2010-06-02T21:26:00.61
79335,177081,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77816.doc,2010-06-02T21:26:01.087
79336,177086,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77817.doc,2010-06-02T21:26:01.25
79338,177086,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77819.doc,2010-06-02T21:26:01.617
79339,177086,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77820.doc,2010-06-02T21:26:01.777
79341,177086,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77822.doc,2010-06-02T21:26:02.117
79344,177092,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77825.doc,2010-06-02T21:26:02.613
79347,177095,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77828.doc,2010-06-02T21:26:03.11
79353,177123,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77834.doc,2010-06-02T21:26:04.153
79359,177146,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77840.doc,2010-06-02T21:26:05.093
79361,177148,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77842.doc,2010-06-02T21:26:05.42
79362,177148,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77843.doc,2010-06-02T21:26:05.58
79364,177148,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77845.doc,2010-06-02T21:26:05.887
78416,140705,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76897.doc,2010-06-02T21:23:31.52
78417,140705,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76898.doc,2010-06-02T21:23:31.677
78422,140784,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76903.doc,2010-06-02T21:23:32.493
78423,140784,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76904.doc,2010-06-02T21:23:32.663
78424,140784,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76905.doc,2010-06-02T21:23:32.82
78425,140784,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76906.doc,2010-06-02T21:23:32.977
78428,140784,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76909.doc,2010-06-02T21:23:33.477
78441,141348,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76922.doc,2010-06-02T21:23:35.603
78445,141357,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76926.doc,2010-06-02T21:23:36.233
78447,141367,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76928.doc,2010-06-02T21:23:36.57
78456,141426,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76937.doc,2010-06-02T21:23:37.923
78457,141426,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76938.doc,2010-06-02T21:23:38.077
78459,141426,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76940.doc,2010-06-02T21:23:38.39
78467,141544,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76948.doc,2010-06-02T21:23:39.64
78471,141685,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76952.doc,2010-06-02T21:23:40.273
78481,141858,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76962.doc,2010-06-02T21:23:41.76
78491,141870,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76972.doc,2010-06-02T21:23:43.363
78492,141870,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76973.doc,2010-06-02T21:23:43.507
78500,141878,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76981.doc,2010-06-02T21:23:44.743
78501,141878,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76982.doc,2010-06-02T21:23:44.917
78502,141879,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76983.doc,2010-06-02T21:23:45.087
78504,141879,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76985.doc,2010-06-02T21:23:45.4
78507,141881,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76988.doc,2010-06-02T21:23:45.91
78508,141881,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76989.doc,2010-06-02T21:23:46.063
78524,142066,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77005.doc,2010-06-02T21:23:48.7
78525,142066,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77006.doc,2010-06-02T21:23:48.857
78526,142066,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77007.doc,2010-06-02T21:23:49.027
78530,142091,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77011.doc,2010-06-02T21:23:49.717
78532,142091,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77013.doc,2010-06-02T21:23:50.03
78533,142091,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77014.doc,2010-06-02T21:23:50.187
78534,142091,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77015.doc,2010-06-02T21:23:50.357
78538,142133,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77019.doc,2010-06-02T21:23:51.04
78542,142145,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77023.doc,2010-06-02T21:23:51.687
78553,142162,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77034.doc,2010-06-02T21:23:53.47
78563,142172,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77044.doc,2010-06-02T21:23:55.16
78578,142245,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77059.doc,2010-06-02T21:23:57.53
78579,142245,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77060.doc,2010-06-02T21:23:57.687
78585,142251,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77066.doc,2010-06-02T21:23:58.577
78586,142251,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77067.doc,2010-06-02T21:23:58.737
78587,142251,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77068.doc,2010-06-02T21:23:58.883
78588,142251,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77069.doc,2010-06-02T21:23:59.04
78590,142252,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77071.doc,2010-06-02T21:23:59.33
78596,142259,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77077.doc,2010-06-02T21:24:00.343
78601,142302,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77082.doc,2010-06-02T21:24:01.23
78602,142302,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77083.doc,2010-06-02T21:24:01.423
78603,142302,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77084.doc,2010-06-02T21:24:01.617
78612,142328,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77093.doc,2010-06-02T21:24:03.113
78614,142328,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77095.doc,2010-06-02T21:24:03.473
78616,142330,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77097.doc,2010-06-02T21:24:03.807
78618,142346,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77099.doc,2010-06-02T21:24:04.107
78619,142346,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77100.doc,2010-06-02T21:24:04.267
78624,142351,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77105.doc,2010-06-02T21:24:05.09
78625,142351,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77106.doc,2010-06-02T21:24:05.267
78626,142351,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77107.doc,2010-06-02T21:24:05.423
78629,142353,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77110.doc,2010-06-02T21:24:05.91
78633,142356,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77114.doc,2010-06-02T21:24:06.527
78635,142356,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77116.doc,2010-06-02T21:24:06.857
78636,142356,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77117.doc,2010-06-02T21:24:07.01
78639,142358,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77120.doc,2010-06-02T21:24:07.49
78643,142362,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77124.doc,2010-06-02T21:24:08.13
78645,142364,1,הצעת חוק לדיון מוקדם,1,DOC,https://fs.knesset.gov.il//17/law/17_lst  _77126.doc,2010-06-02T21:24:08.46
78649,142404,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77130.doc,2010-06-02T21:24:09.17
78651,142404,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77132.doc,2010-06-02T21:24:09.513
78652,142404,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77133.doc,2010-06-02T21:24:09.67
78659,142483,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77140.doc,2010-06-02T21:24:10.85
78666,142524,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77147.doc,2010-06-02T21:24:11.977
78672,142560,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77153.doc,2010-06-02T21:24:12.997
78673,142560,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77154.doc,2010-06-02T21:24:13.19
78676,142563,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77157.doc,2010-06-02T21:24:13.677
78680,142606,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77161.doc,2010-06-02T21:24:14.32
78682,142606,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77163.doc,2010-06-02T21:24:14.68
78686,142670,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77167.doc,2010-06-02T21:24:15.367
78690,142853,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77171.doc,2010-06-02T21:24:16.093
78692,142884,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77173.doc,2010-06-02T21:24:16.437
78722,143140,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77203.doc,2010-06-02T21:24:21.59
78735,143152,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77216.doc,2010-06-02T21:24:23.763
78742,143284,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77223.doc,2010-06-02T21:24:24.873
78751,143404,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77232.doc,2010-06-02T21:24:26.403
78759,143527,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77240.doc,2010-06-02T21:24:27.743
78760,143528,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77241.doc,2010-06-02T21:24:27.9
78762,143528,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77243.doc,2010-06-02T21:24:28.23
78768,143533,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77249.doc,2010-06-02T21:24:29.24
78784,143591,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77265.doc,2010-06-02T21:24:31.953
78791,143636,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77272.doc,2010-06-02T21:24:33.18
78797,143865,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77278.doc,2010-06-02T21:24:34.127
78825,144116,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77306.doc,2010-06-02T21:24:38.85
78827,144116,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77308.doc,2010-06-02T21:24:39.16
78855,144166,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77336.doc,2010-06-02T21:24:43.83
78856,144166,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77337.doc,2010-06-02T21:24:43.99
78861,144194,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77342.doc,2010-06-02T21:24:44.797
78868,144202,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77349.doc,2010-06-02T21:24:45.893
78871,144214,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77352.doc,2010-06-02T21:24:46.36
78877,144220,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77358.doc,2010-06-02T21:24:47.307
78887,144309,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77368.doc,2010-06-02T21:24:48.91
78893,144330,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77374.doc,2010-06-02T21:24:49.913
78909,144391,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77390.doc,2010-06-02T21:24:52.667
78910,144391,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77391.doc,2010-06-02T21:24:52.837
78912,144395,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77393.doc,2010-06-02T21:24:53.177
78921,144492,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77402.doc,2010-06-02T21:24:54.653
78925,144562,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_77406.doc,2010-06-02T21:24:55.297
77975,136268,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76456.doc,2010-06-02T21:22:19.947
77979,136272,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76460.doc,2010-06-02T21:22:20.597
77980,136272,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76461.doc,2010-06-02T21:22:20.77
77993,136406,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76474.doc,2010-06-02T21:22:22.95
78002,136420,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76483.doc,2010-06-02T21:22:24.4
78009,136451,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76490.doc,2010-06-02T21:22:25.657
78010,136451,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76491.doc,2010-06-02T21:22:25.8
78012,136464,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76493.doc,2010-06-02T21:22:26.187
78014,136464,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76495.doc,2010-06-02T21:22:26.56
78015,136464,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76496.doc,2010-06-02T21:22:26.747
78021,136490,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76502.doc,2010-06-02T21:22:27.867
78023,136490,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76504.doc,2010-06-02T21:22:28.253
78026,136525,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76507.doc,2010-06-02T21:22:28.763
78027,136525,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76508.doc,2010-06-02T21:22:28.923
78031,136529,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76512.doc,2010-06-02T21:22:29.527
78032,136529,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76513.doc,2010-06-02T21:22:29.67
78036,136539,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76517.doc,2010-06-02T21:22:30.263
78038,136539,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76519.doc,2010-06-02T21:22:30.56
78044,136543,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76525.doc,2010-06-02T21:22:31.54
78051,136711,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76532.doc,2010-06-02T21:22:32.56
78079,137090,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76560.doc,2010-06-02T21:22:37.01
78081,137090,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76562.doc,2010-06-02T21:22:37.357
78082,137090,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76563.doc,2010-06-02T21:22:37.527
78084,137093,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76565.doc,2010-06-02T21:22:37.833
78085,137093,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76566.doc,2010-06-02T21:22:37.993
78086,137094,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76567.doc,2010-06-02T21:22:38.143
78098,137200,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76579.doc,2010-06-02T21:22:40.007
78109,137285,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76590.doc,2010-06-02T21:22:41.697
78111,137285,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76592.doc,2010-06-02T21:22:42.023
78113,137324,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76594.doc,2010-06-02T21:22:42.357
78114,137324,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76595.doc,2010-06-02T21:22:42.53
78125,137548,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76606.doc,2010-06-02T21:22:44.237
78127,137548,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76608.doc,2010-06-02T21:22:44.61
78128,137548,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76609.doc,2010-06-02T21:22:44.753
78129,137550,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76610.doc,2010-06-02T21:22:44.923
78134,137688,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76615.doc,2010-06-02T21:22:45.737
78136,137688,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76617.doc,2010-06-02T21:22:46.063
78139,137767,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76620.doc,2010-06-02T21:22:46.563
78171,138196,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76652.doc,2010-06-02T21:22:51.787
78173,138198,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76654.doc,2010-06-02T21:22:52.11
78181,138267,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76662.doc,2010-06-02T21:22:53.397
78191,138381,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76672.doc,2010-06-02T21:22:55
78192,138381,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76673.doc,2010-06-02T21:22:55.143
78198,138478,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76679.doc,2010-06-02T21:22:56.073
78200,138478,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76681.doc,2010-06-02T21:22:56.393
78201,138478,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76682.doc,2010-06-02T21:22:56.567
78203,138480,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76684.doc,2010-06-02T21:22:56.91
78205,138481,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76686.doc,2010-06-02T21:22:57.237
78207,138482,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76688.doc,2010-06-02T21:22:57.543
78224,138934,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76705.doc,2010-06-02T21:23:00.147
78227,138937,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76708.doc,2010-06-02T21:23:00.61
78233,138958,15,קטע מדברי הכנסת,1,DOC,https://fs.knesset.gov.il//17/law/17_ls_ptk_76714.doc,2010-06-02T21:23:01.61
