DocumentCommitteeSessionID,CommitteeSessionID,GroupTypeID,GroupTypeDesc,ApplicationID,ApplicationDesc,FilePath,LastUpdatedDate
199363,433022,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197672.doc,2012-04-03T02:30:50.313
199367,432959,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197676.doc,2012-04-03T02:30:58.13
199368,433369,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197677.doc,2012-04-03T02:31:02.93
199369,433414,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197678.doc,2012-04-03T02:31:05.31
199383,432458,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197692.doc,2012-04-03T02:30:44.673
199389,433743,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197698.doc,2012-04-03T02:31:12.403
199661,433542,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197970.doc,2012-04-04T02:30:27.59
199662,432829,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197971.doc,2012-04-04T02:30:22.657
199663,433862,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197972.doc,2012-04-04T02:30:25.167
199664,432901,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197973.doc,2012-04-05T02:31:43.517
199665,433249,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197974.doc,2012-04-05T02:31:45.923
199667,432900,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197976.doc,2012-04-05T02:31:41.31
199668,433250,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197977.doc,2012-04-05T02:31:48.27
199671,433269,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197980.doc,2012-04-05T02:31:50.597
199672,433567,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197981.doc,2012-04-05T02:31:52.877
199675,431754,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197984.doc,2012-04-05T02:31:27.443
199726,404737,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198035.doc,2012-04-16T02:30:41.803
199727,336928,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198036.doc,2012-04-16T02:30:44.22
199728,431821,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198037.doc,2012-04-26T02:30:28.71
199729,431832,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198038.doc,2012-04-26T02:30:31.16
199730,433298,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198039.doc,2012-04-17T02:31:44.173
199736,432832,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198045.doc,2012-04-17T02:31:18.277
199737,433213,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198046.doc,2012-04-17T02:31:41.73
199738,433408,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198047.doc,2012-04-17T02:31:46.533
199739,433927,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198048.doc,2012-04-17T02:31:58.31
199740,428975,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198049.doc,2012-04-17T02:30:58.73
199741,432891,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198050.doc,2012-04-17T02:31:23.163
199742,432925,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198051.doc,2012-04-17T02:31:39.407
199743,433794,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198052.doc,2012-04-17T02:31:51.273
199744,432796,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198053.doc,2012-04-17T02:31:15.793
199745,432898,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198054.doc,2012-04-17T02:31:27.7
199750,433788,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198059.doc,2012-04-17T02:31:53.593
199751,432904,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198060.doc,2012-04-17T02:31:34.71
199752,432905,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198061.doc,2012-04-17T02:31:37.04
199753,433789,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198062.doc,2012-04-17T02:31:55.857
199754,404746,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198063.doc,2012-04-17T02:32:00.8
199755,419338,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198064.doc,2012-04-17T02:30:44.593
199756,432487,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198065.doc,2012-04-17T02:31:08.447
199757,432903,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198066.doc,2012-04-17T02:31:30.05
199758,432902,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198067.doc,2012-04-17T02:31:32.24
199759,433753,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198068.doc,2012-04-17T02:31:48.89
199760,432346,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198069.doc,2012-04-17T02:31:05.98
199761,431873,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198070.doc,2012-04-17T02:31:13.407
199762,432853,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198071.doc,2012-04-17T02:31:20.677
199766,432486,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_198075.doc,2012-04-17T02:31:10.92
193852,431571,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192161.doc,2012-03-13T02:31:03.343
193853,431442,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192162.doc,2012-03-13T02:31:10.627
193854,431011,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192163.doc,2012-03-23T02:30:21.657
193855,431850,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192164.doc,2012-03-13T02:31:39.817
194317,431578,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192626.doc,2012-03-14T02:30:57.897
194319,432985,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192628.doc,2012-03-21T02:31:01.153
194329,431450,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192638.doc,2012-03-14T02:30:42.913
194332,431566,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192641.doc,2012-03-14T02:30:52.997
194334,431577,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192643.doc,2012-03-14T02:30:55.36
194336,431583,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192645.doc,2012-03-14T02:31:00.11
194337,431584,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192646.doc,2012-03-14T02:31:02.597
194338,431587,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192647.doc,2012-03-14T02:31:04.767
194339,432799,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192648.doc,2012-03-14T02:31:22.067
194340,431050,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192649.doc,2012-03-14T02:31:26.423
194345,430864,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192654.doc,2012-03-14T02:30:47.88
194351,431425,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192660.doc,2012-03-14T02:31:09.293
194352,432484,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192661.doc,2012-03-14T02:31:11.383
194353,431969,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192662.doc,2012-03-14T02:31:15.657
194354,431970,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192663.doc,2012-03-14T02:31:17.97
194355,431852,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192664.doc,2012-03-14T02:31:24.253
194356,432768,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192665.doc,2012-03-14T02:31:28.38
194368,432538,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192677.doc,2012-03-14T02:31:13.613
194369,432615,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192678.doc,2012-07-09T02:30:36.467
194377,429952,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192686.doc,2012-03-14T02:31:07.18
194384,431601,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192693.doc,2012-03-14T02:30:45.473
194418,430944,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192727.doc,2012-03-14T02:30:40.58
194424,431834,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192733.doc,2012-03-14T02:31:30.617
194447,430517,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_192756.doc,2012-03-14T02:30:38.02
194849,431516,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193158.doc,2012-03-15T02:30:42.473
194866,429025,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193175.doc,2012-03-15T02:30:25.713
194867,430862,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193176.doc,2012-03-15T02:30:32.85
194875,431579,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193184.doc,2012-03-15T02:30:35.173
195354,429956,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193663.doc,2012-03-15T02:30:44.88
195356,432551,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193665.doc,2012-03-15T02:30:50.227
195358,432797,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193667.doc,2012-03-15T02:30:53.21
195410,429957,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_193719.doc,2012-03-15T02:30:47.32
196013,432886,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194322.doc,2012-03-28T02:30:34.673
196268,426193,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194577.doc,2012-03-19T02:31:35.1
196272,431980,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194581.doc,2012-03-19T02:31:39.68
196273,431994,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194582.doc,2012-03-19T02:31:44.137
196274,432045,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194583.doc,2012-03-19T02:31:51.237
196275,432447,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194584.doc,2012-03-19T02:32:00.287
196276,432780,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194585.doc,2012-03-19T02:32:02.62
196278,431996,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194587.doc,2012-03-19T02:31:46.45
196279,432026,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194588.doc,2012-03-19T02:31:48.847
196280,432502,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194589.doc,2012-03-19T02:31:55.723
196281,431975,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194590.doc,2012-03-19T02:32:09.66
196282,431972,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194591.doc,2012-03-19T02:32:12.023
196284,431142,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194593.doc,2012-03-19T02:31:37.367
196285,433039,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194594.doc,2012-03-19T02:32:07.49
196287,431044,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194596.doc,2012-03-19T02:31:53.557
196288,426118,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194597.doc,2012-03-19T02:31:57.957
196289,432824,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194598.doc,2012-03-19T02:32:05.01
196290,432618,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194599.doc,2012-03-19T02:32:14.327
196305,428618,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194614.doc,2012-05-01T02:31:19.57
196306,431977,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194615.doc,2012-03-20T02:30:47.23
196310,430998,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194619.doc,2012-03-20T02:30:38.87
196311,432001,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194620.doc,2012-03-20T02:30:41.517
196313,432899,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_194622.doc,2012-03-20T02:30:44.443
197147,431971,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_195456.doc,2012-03-21T02:30:56.35
197166,431973,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_195475.doc,2012-03-21T02:30:58.86
197872,427497,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196181.doc,2012-03-22T02:30:42.637
197874,430089,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196183.doc,2012-03-22T02:30:45.11
197875,429162,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196184.doc,2012-03-22T02:30:47.64
197876,431060,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196185.doc,2012-05-22T02:30:41.88
197877,431999,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196186.doc,2012-03-22T02:31:02.05
197878,431520,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196187.doc,2012-03-22T02:30:52.13
197879,431543,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196188.doc,2012-03-22T02:30:54.37
197881,431925,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196190.doc,2012-03-22T02:30:59.75
197883,431714,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196192.doc,2012-03-22T02:30:56.76
197884,432422,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196193.doc,2012-03-29T15:30:12.147
197891,432591,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196200.doc,2020-09-06T10:00:31.473
197892,432897,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196201.doc,2012-03-22T02:31:10.843
197907,432923,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_196216.doc,2012-03-22T02:31:08.63
199079,432443,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197388.doc,2012-03-26T02:31:03.847
199080,432449,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197389.doc,2012-03-26T02:31:06.25
199082,429758,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197391.doc,2012-03-26T02:30:44.78
199083,431042,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197392.doc,2012-03-26T02:30:54.45
199084,432495,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197393.doc,2012-03-26T02:30:59.22
199089,431983,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197398.doc,2012-03-26T02:31:18.02
199090,433380,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197399.doc,2012-03-26T02:31:20.457
199091,431453,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197400.doc,2012-03-26T02:30:47.173
199092,432200,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197401.doc,2012-03-26T02:30:49.59
199093,431963,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197402.doc,2012-03-26T02:30:52.017
199094,432124,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197403.doc,2012-03-26T02:30:56.77
199095,433409,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197404.doc,2012-03-26T02:31:32.41
199096,432536,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197405.doc,2012-03-26T02:31:01.58
199097,432843,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197406.doc,2012-03-26T02:31:08.57
199098,432924,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197407.doc,2012-03-29T02:30:39.28
199099,432847,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197408.doc,2012-03-26T02:31:10.95
199100,432980,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197409.doc,2012-03-26T02:31:13.367
199101,431984,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197410.doc,2012-03-26T02:31:22.907
199102,433537,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197411.doc,2012-03-26T02:31:25.35
199103,433264,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197412.doc,2012-03-26T02:31:27.68
199104,433382,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197413.doc,2012-03-26T02:31:30.07
199105,432941,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197414.doc,2012-03-26T02:31:34.787
199106,433668,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197415.doc,2012-03-26T02:31:37.14
199107,432942,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197416.doc,2012-03-26T02:31:39.563
199108,432413,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197417.doc,2012-03-27T02:30:54.837
199109,432919,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_197418.doc,2012-03-27T02:30:57.273
192263,430968,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190572.doc,2012-03-01T02:31:03.307
192266,431421,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190575.doc,2012-03-15T02:30:37.493
192270,429948,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190579.doc,2012-03-01T02:31:23.06
192310,431272,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190619.doc,2012-03-01T02:31:08.243
192313,430835,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190622.doc,2012-03-01T02:31:13.2
192316,430947,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190625.doc,2012-03-01T02:31:20.303
192322,431860,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190631.doc,2012-03-01T02:31:30.18
192323,431944,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190632.doc,2012-03-02T02:30:25.05
192325,430948,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190634.doc,2012-03-01T02:31:34.887
192327,429958,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190636.doc,2012-03-01T02:31:37.16
192580,426109,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190889.doc,2013-04-02T19:24:33.613
192593,431106,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190902.doc,2013-09-09T02:41:17.477
192594,431107,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190903.doc,2013-09-09T02:41:20.527
192595,431109,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190904.doc,2013-09-09T02:41:23.72
192596,431110,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190905.doc,2013-09-09T02:41:26.49
192614,429955,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190923.doc,2012-03-05T02:30:50.407
192615,431568,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190924.doc,2012-03-05T02:30:52.493
192616,431761,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190925.doc,2012-03-05T02:30:48.197
192622,429945,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190931.doc,2012-03-05T02:30:39.643
192623,431378,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190932.doc,2012-03-05T02:30:46.053
192624,430958,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190933.doc,2012-03-05T02:30:41.777
192625,431270,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190934.doc,2012-03-05T02:30:43.897
192631,429611,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190940.doc,2012-03-05T02:30:32.997
192632,431078,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190941.doc,2012-03-05T02:30:35.297
192633,431432,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190942.doc,2012-03-05T02:30:37.43
192634,429899,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190943.doc,2012-03-05T02:30:17.653
192642,430483,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190951.doc,2012-03-05T02:30:22.153
192643,431104,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190952.doc,2012-03-05T02:30:30.863
192644,429331,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190953.doc,2012-03-19T02:31:32.807
192651,427547,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190960.doc,2012-05-01T02:31:17.087
192652,426644,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190961.doc,2012-03-05T02:30:26.557
192659,430922,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_190968.doc,2012-03-23T02:30:19.093
192718,431154,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191027.doc,2012-03-06T02:30:35.197
192719,431014,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191028.doc,2012-03-06T02:30:40.297
192720,432446,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191029.doc,2012-03-06T02:30:45.33
192741,429443,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191050.doc,2012-03-06T02:30:17.18
192742,431512,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191051.doc,2012-03-06T02:30:27.383
192748,431001,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191057.doc,2012-03-06T02:30:19.873
192749,431445,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191058.doc,2012-03-06T02:30:22.61
192750,430989,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191059.doc,2012-03-06T02:30:24.943
192751,431517,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191060.doc,2012-03-06T02:30:29.993
192752,432590,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191061.doc,2012-03-06T02:30:47.557
192757,431542,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191066.doc,2012-03-06T02:30:32.74
192758,430951,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191067.doc,2012-03-06T02:30:42.7
192771,429318,23,פרוטוקול ועדה,1,DOC,https://fs.knesset.gov.il//18/Committees/18_ptv_191080.doc,2012-03-06T02:30:37.763
